rxn_id,kind,pred_score,ensemble,n_int
ACALDtex,down,0.6214629456899605,0.6214629456899605,1
PEAMNtex,down,0.6214629456899605,0.6214629456899605,1
FRUtex,down,0.6214629456899605,0.6214629456899605,1
MANGLYCtex,down,0.6214629456899605,0.6214629456899605,1
GLYC2Ptex,down,0.6214629456899605,0.6214629456899605,1
MNLtex,down,0.6214629456899605,0.6214629456899605,1
SBTtex,down,0.6214629456899605,0.6214629456899605,1
GLUN,down,0.621450692623752,0.621450692623752,1
APH120,ko,0.6213906014777263,0.6213906014777263,1
MNt2pp,ko,0.6213702649900157,0.6213702649900157,1
PNTOtex,ko,0.6213455245801469,0.6213455245801469,1
PHEMEtiex,down,0.6213339857252188,0.6213339857252188,1
NMNPtpp,oe,0.621323072973213,0.621323072973213,1
GALT1,ko,0.621276634768729,0.621276634768729,1
G3PAT180,down,0.6212511109962482,0.6212511109962482,1
G3PAT181,down,0.6212511109962482,0.6212511109962482,1
FA160ACPHi,oe,0.6212139288827512,0.6212139288827512,1
MGSA,ko,0.621175659954595,0.621175659954595,1
DCYTt2pp,ko,0.6211408787871224,0.6211408787871224,1
CYTDt2pp_copy1,ko,0.6211408787871224,0.6211408787871224,1
PSCLYSt2pp,down,0.6211397420281319,0.6211397420281319,1
THRA,ko,0.6211276201546371,0.6211276201546371,1
TMDK1,oe,0.6211154955065425,0.6211154955065425,1
XTSNt2rpp,oe,0.6211109735532444,0.6211109735532444,1
INSt2pp_copy2,oe,0.6211109735532444,0.6211109735532444,1
GLYCLTDx,oe,0.621051925818309,0.621051925818309,1
3OAR180,oe,0.6210153624269669,0.6210153624269669,1
ALR4x,oe,0.6209784232749059,0.6209784232749059,1
ACPPAT120,ko,0.6209763639045605,0.6209763639045605,1
DUMPtex,ko,0.6209699475858687,0.6209699475858687,1
NMNtex,ko,0.6209699475858687,0.6209699475858687,1
DCMPtex,ko,0.6209699475858687,0.6209699475858687,1
GLUCYS,oe,0.6209231892883016,0.6209231892883016,1
GTHS,oe,0.6209231892883016,0.6209231892883016,1
GALUi,oe,0.6209105773507934,0.6209105773507934,1
HEXt2rpp,ko,0.620851724016289,0.620851724016289,1
ALLULPE,oe,0.620795984555467,0.620795984555467,1
PGPP161pp,oe,0.6207944932322556,0.6207944932322556,1
PGP180abcpp,oe,0.620785402102845,0.620785402102845,1
METSOXR1,down,0.6207365069190295,0.6207365069190295,1
METSOXR2,down,0.6207365069190295,0.6207365069190295,1
MDDCP5pp,oe,0.6207060278717228,0.6207060278717228,1
GLCTR3,oe,0.6206693052968966,0.6206693052968966,1
G3PIabcpp,oe,0.6206371995184339,0.6206371995184339,1
SERTRS2,oe,0.6205785042918919,0.6205785042918919,1
HMPK1,oe,0.6205754021825487,0.6205754021825487,1
PGPP180,oe,0.620565418604826,0.620565418604826,1
FACOAE100,oe,0.6205478709903263,0.6205478709903263,1
NTD11,down,0.6205323917261635,0.6205323917261635,1
S2FE2SR,oe,0.6205029522129535,0.6205029522129535,1
FRULYSt2pp,ko,0.6204823941173493,0.6204823941173493,1
TRPt2rpp,oe,0.6204415362830247,0.6204415362830247,1
MALTabcpp,oe,0.6204001880787137,0.6204001880787137,1
PPALtpp,ko,0.620392972475483,0.620392972475483,1
PHEtex,down,0.6203864480317843,0.6203864480317843,1
GSNt2pp,ko,0.6203207632463126,0.6203207632463126,1
GRXR,ko,0.6202345506711698,0.6202345506711698,1
PROtex,oe,0.6202192693943342,0.6202192693943342,1
THRtex,oe,0.6202192693943342,0.6202192693943342,1
FMNRx,oe,0.6202026399777368,0.6202026399777368,1
CYSDS,ko,0.6201903297627915,0.6201903297627915,1
APG3PAT141,oe,0.6201891548198115,0.6201891548198115,1
APG3PAT120,oe,0.6201891548198115,0.6201891548198115,1
ARGAGMt7pp,down,0.6201675983395198,0.6201675983395198,1
PAPSR2,oe,0.6200647803602921,0.6200647803602921,1
G3PAT120,down,0.6200495480804502,0.6200495480804502,1
GLYOX3,down,0.6200426617652642,0.6200426617652642,1
UDPGtex,down,0.6200009525465283,0.6200009525465283,1
CYTDtex,down,0.6200009525465283,0.6200009525465283,1
SELNPS,oe,0.6199687047248517,0.6199687047248517,1
NNAM,oe,0.6199553734886085,0.6199553734886085,1
CCGS,oe,0.6199545789962779,0.6199545789962779,1
ARAI,ko,0.6198999301977273,0.6198999301977273,1
NMNN,oe,0.6198935070074534,0.6198935070074534,1
ACONIs,ko,0.6198911034072729,0.6198911034072729,1
ASCBPL,down,0.6198664891209859,0.6198664891209859,1
OCTAtex,oe,0.6198337739090782,0.6198337739090782,1
METAT,oe,0.6198071804436711,0.6198071804436711,1
LPLIPAL2E141,oe,0.6198036593345555,0.6198036593345555,1
LPLIPAL2G120,oe,0.6198036593345555,0.6198036593345555,1
LPLIPAL2E120,oe,0.6198036593345555,0.6198036593345555,1
MALDt2_2pp,oe,0.619783155116282,0.619783155116282,1
LPLIPAL2ATG120,oe,0.6197449815893394,0.6197449815893394,1
MALtex,ko,0.6197107224256929,0.6197107224256929,1
CITtex,ko,0.6197107224256929,0.6197107224256929,1
FUMtex,ko,0.6197107224256929,0.6197107224256929,1
TDPAGTA,down,0.6197035095175053,0.6197035095175053,1
H2SO,down,0.6196371629605618,0.6196371629605618,1
G3PSabcpp,oe,0.6196360979979959,0.6196360979979959,1
MANtex,down,0.6196185259352248,0.6196185259352248,1
NO3tex,down,0.6196185259352248,0.6196185259352248,1
PGPP160pp,oe,0.6196087901520145,0.6196087901520145,1
APH141,ko,0.6195684489168908,0.6195684489168908,1
APH140,ko,0.6195684489168908,0.6195684489168908,1
FDMO2,oe,0.6195522147479667,0.6195522147479667,1
FDMO6,oe,0.6195522147479667,0.6195522147479667,1
GLYOX,oe,0.6195278558626234,0.6195278558626234,1
PLIPA1G161pp,oe,0.6194851118380188,0.6194851118380188,1
GTPDPDP,ko,0.6194745118807162,0.6194745118807162,1
AMALT2,oe,0.6194699139094674,0.6194699139094674,1
NMNN,ko,0.6194643591515104,0.6194643591515104,1
PG160abcpp,oe,0.6194488571241872,0.6194488571241872,1
MDH3,oe,0.619397486377422,0.619397486377422,1
NTP11,down,0.6193643693623693,0.6193643693623693,1
3HAD141,ko,0.6193522351317895,0.6193522351317895,1
FORtppi,ko,0.6193377981937286,0.6193377981937286,1
GUACYC,oe,0.6192917665907182,0.6192917665907182,1
XYLI1,down,0.6192866840881468,0.6192866840881468,1
G1PPpp,down,0.6192862967482128,0.6192862967482128,1
G3PCabcpp,oe,0.619274994963052,0.619274994963052,1
LPLIPAL2A120,ko,0.6192715542393626,0.6192715542393626,1
AMALT4,ko,0.6192464836210866,0.6192464836210866,1
DAPtex,down,0.6192312715539326,0.6192312715539326,1
NAtex,down,0.6192312715539326,0.6192312715539326,1
3OAR141,oe,0.619201028775537,0.619201028775537,1
4PCP,ko,0.6191723491421198,0.6191723491421198,1
SCYSDS,ko,0.6191624053175421,0.6191624053175421,1
AMALT1,ko,0.6191440637046953,0.6191440637046953,1
LPLIPAL2ATG141,oe,0.6191410566576455,0.6191410566576455,1
ACMUMtex,oe,0.619119585694024,0.619119585694024,1
AMPTASECG,oe,0.6190949713239408,0.6190949713239408,1
LPLIPAL2G181,oe,0.6190840945708392,0.6190840945708392,1
LPLIPAL2E181,oe,0.6190840945708392,0.6190840945708392,1
ASPt2pp_copy1,ko,0.6190835865446186,0.6190835865446186,1
ASPt2_3pp,ko,0.6190835865446186,0.6190835865446186,1
ASPt2_2pp,ko,0.6190835865446186,0.6190835865446186,1
FCI,down,0.619079658697555,0.619079658697555,1
RMI,down,0.619079658697555,0.619079658697555,1
GSPMDS,oe,0.6190626951238628,0.6190626951238628,1
GALTptspp,ko,0.6190477075244035,0.6190477075244035,1
GAM6Pt6_2pp,ko,0.6190477075244035,0.6190477075244035,1
FRUpts2pp,ko,0.6190477075244035,0.6190477075244035,1
DMPPS,ko,0.6190382807951261,0.6190382807951261,1
PPM2,ko,0.6190174522508831,0.6190174522508831,1
3OAR160,oe,0.6189862650683491,0.6189862650683491,1
LCARR,oe,0.6189779883176093,0.6189779883176093,1
ALTRH,oe,0.6189771225547182,0.6189771225547182,1
UDPGALtex,down,0.6189769123143364,0.6189769123143364,1
UDPGLCURtex,down,0.6189769123143364,0.6189769123143364,1
FRULYStex,down,0.6189769123143364,0.6189769123143364,1
AAMYL,down,0.6189719392234077,0.6189719392234077,1
CADVtpp,ko,0.6189713295961382,0.6189713295961382,1
TREH,down,0.6189672028051965,0.6189672028051965,1
INDOLEt2rpp,oe,0.6189273118944717,0.6189273118944717,1
GLCURtex,oe,0.6189176426599067,0.6189176426599067,1
GALURtex,oe,0.6189176426599067,0.6189176426599067,1
MDDCP2pp,oe,0.618911990109197,0.618911990109197,1
NTPP10,oe,0.6188822925170453,0.6188822925170453,1
WCOS,ko,0.6188633863246028,0.6188633863246028,1
CGLYtex,down,0.618798852522481,0.618798852522481,1
GUR1PPpp,ko,0.6187863702188797,0.6187863702188797,1
PDX5POi,ko,0.6187758497144441,0.6187758497144441,1
UM3PL,oe,0.6187535278814436,0.6187535278814436,1
MNLptspp,ko,0.6187298621561168,0.6187298621561168,1
ARBTptspp,ko,0.6187298621561168,0.6187298621561168,1
SBTptspp,ko,0.6187298621561168,0.6187298621561168,1
UACGALPpp,oe,0.6187223691366014,0.6187223691366014,1
UDPGALPpp,oe,0.6187223691366014,0.6187223691366014,1
UDPGPpp,oe,0.6187223691366014,0.6187223691366014,1
UGLCURPpp,oe,0.6187223691366014,0.6187223691366014,1
AACPS2,oe,0.6186974348079751,0.6186974348079751,1
GLXCL,down,0.6186825733289745,0.6186825733289745,1
URAt2pp_copy2,ko,0.6186546357983623,0.6186546357983623,1
METTRS,oe,0.6186542912003533,0.6186542912003533,1
CYSDtex,oe,0.6186316738850309,0.6186316738850309,1
PYDXtex,oe,0.6186316738850309,0.6186316738850309,1
H2Stex,oe,0.6186316738850309,0.6186316738850309,1
THRPtex,oe,0.6186316738850309,0.6186316738850309,1
OP4ENH,oe,0.6185998620424416,0.6185998620424416,1
ACNML,ko,0.6185524359823665,0.6185524359823665,1
FESD2s,oe,0.6185293159899188,0.6185293159899188,1
PUNP5,down,0.6185243952962743,0.6185243952962743,1
CYStpp,ko,0.618515328966501,0.618515328966501,1
HKNTDH,oe,0.61850149363987,0.61850149363987,1
HKNDDH,oe,0.61850149363987,0.61850149363987,1
ACt4pp,ko,0.6184174040760941,0.6184174040760941,1
GLYt4pp,ko,0.618349837873068,0.618349837873068,1
PLIPA1G160pp,oe,0.6183432807613412,0.6183432807613412,1
LIPOt2pp,ko,0.6183400213886695,0.6183400213886695,1
CITL,ko,0.618309021007039,0.618309021007039,1
LYSabcpp,oe,0.6182939859518063,0.6182939859518063,1
CITt3pp,oe,0.618207195300406,0.618207195300406,1
NTD6,oe,0.6181763950917197,0.6181763950917197,1
CYStex,down,0.6181603077755451,0.6181603077755451,1
QUINDH,oe,0.6181202264971057,0.6181202264971057,1
CD2tpp,down,0.6181075003228427,0.6181075003228427,1
XAND,ko,0.6181018837939104,0.6181018837939104,1
SERD_D,ko,0.6180888821858121,0.6180888821858121,1
GLCRt2rpp,oe,0.6180853967467206,0.6180853967467206,1
GALCTt2rpp,oe,0.6180853967467206,0.6180853967467206,1
GLYC2Pabcpp,oe,0.6180728949390047,0.6180728949390047,1
FA140ACPHi,oe,0.6180671297112798,0.6180671297112798,1
X5PL3E,oe,0.6180382734437191,0.6180382734437191,1
GLCRAL,ko,0.6179977302093953,0.6179977302093953,1
PG161abcpp,oe,0.6179228468044513,0.6179228468044513,1
FORCT,down,0.6178906026377929,0.6178906026377929,1
LEUtex,oe,0.6178564056513077,0.6178564056513077,1
CRNt7pp,ko,0.6178143593877985,0.6178143593877985,1
TRPtex,oe,0.6177942935871531,0.6177942935871531,1
TYRPtex,down,0.6177748122902891,0.6177748122902891,1
PSP_Lpp,ko,0.6177478322855948,0.6177478322855948,1
MLTG5,oe,0.61773685575285,0.61773685575285,1
LACZpp,ko,0.617723841989847,0.617723841989847,1
S2FE2SS2,oe,0.6176732877227623,0.6176732877227623,1
ALATA_L2,ko,0.6176682944653925,0.6176682944653925,1
DASYN180,oe,0.6176538862305936,0.6176538862305936,1
GLCS1,oe,0.6176518855969623,0.6176518855969623,1
CYANSTpp,ko,0.6176191279489499,0.6176191279489499,1
FA80ACPHi,ko,0.6175809639853577,0.6175809639853577,1
FALDtpp,ko,0.6174706400671035,0.6174706400671035,1
MAN6Ptex,oe,0.6174580821738996,0.6174580821738996,1
AGMtex,oe,0.6174369699037979,0.6174369699037979,1
CHTBSptspp,down,0.6174114133439739,0.6174114133439739,1
TAURtex,oe,0.6172782554426229,0.6172782554426229,1
MSO3tex,oe,0.6172782554426229,0.6172782554426229,1
PGP140abcpp,oe,0.6172373084221078,0.6172373084221078,1
LPLIPAL2ATG160,oe,0.6171661155126696,0.6171661155126696,1
TREHpp,down,0.6171597446181029,0.6171597446181029,1
ALLPI,ko,0.6170666203391678,0.6170666203391678,1
URAtex,oe,0.6170514744185419,0.6170514744185419,1
PTRCtex,oe,0.6170514744185419,0.6170514744185419,1
NTPP7,down,0.6169956620659292,0.6169956620659292,1
NTPP3,down,0.6169956620659292,0.6169956620659292,1
LPLIPAL2ATG140,oe,0.6169937440292388,0.6169937440292388,1
ICHORT,oe,0.6169719890545728,0.6169719890545728,1
ARBTNexs,down,0.6169432140172075,0.6169432140172075,1
FE3HOXexs,down,0.6169432140172075,0.6169432140172075,1
FEOXAMexs,down,0.6169432140172075,0.6169432140172075,1
FECRMexs,down,0.6169432140172075,0.6169432140172075,1
FEENTERexs,down,0.6169432140172075,0.6169432140172075,1
CPGNexs,down,0.6169432140172075,0.6169432140172075,1
TRE6PS,down,0.6169010086259684,0.6169010086259684,1
GLUtex,oe,0.6168806690384662,0.6168806690384662,1
ABUTtex,oe,0.6168806690384662,0.6168806690384662,1
CYSDDS,oe,0.6168753180646757,0.6168753180646757,1
LGTHL,down,0.616861864909322,0.616861864909322,1
NO2t2rpp,down,0.6168499130384413,0.6168499130384413,1
H2tpp,ko,0.6168346757219876,0.6168346757219876,1
HISt2rpp,ko,0.6168191879857954,0.6168191879857954,1
MANPGH,oe,0.6167621435217304,0.6167621435217304,1
MNNH,oe,0.6167554422877058,0.6167554422877058,1
LPLIPAL1E141pp,oe,0.6167510413090782,0.6167510413090782,1
LPLIPAL1G120pp,oe,0.6167510413090782,0.6167510413090782,1
LPLIPAL1A120pp,oe,0.6167510413090782,0.6167510413090782,1
LPLIPAL1A141pp,oe,0.6167510413090782,0.6167510413090782,1
GAL1PPpp,ko,0.6167288400781935,0.6167288400781935,1
DOXRBCNtex,down,0.6167155493264636,0.6167155493264636,1
NOVBCNtex,down,0.6167155493264636,0.6167155493264636,1
CMtex,down,0.6167155493264636,0.6167155493264636,1
FUSAtex,down,0.6167155493264636,0.6167155493264636,1
TTRCYCtex,down,0.6167155493264636,0.6167155493264636,1
MINCYCtex,down,0.6167155493264636,0.6167155493264636,1
RFAMPtex,down,0.6167155493264636,0.6167155493264636,1
CLPNH120pp,down,0.6167054329578933,0.6167054329578933,1
PUNP6,down,0.6166323514156355,0.6166323514156355,1
GPDDA3pp,ko,0.6166245399771674,0.6166245399771674,1
PLIPA1G181pp,oe,0.6165854407409599,0.6165854407409599,1
PLIPA1E180pp,oe,0.6165854407409599,0.6165854407409599,1
PLIPA1E140pp,oe,0.6165854407409599,0.6165854407409599,1
PLIPA1G140pp,oe,0.6165854407409599,0.6165854407409599,1
GLYCAtex,ko,0.6165837343914132,0.6165837343914132,1
GLCP,oe,0.6165734429365526,0.6165734429365526,1
PSSA181,oe,0.6165565439661358,0.6165565439661358,1
PSSA140,oe,0.6165463597889306,0.6165463597889306,1
ICHORT,ko,0.6165428411986299,0.6165428411986299,1
OMMBLHX3,ko,0.6164996689633951,0.6164996689633951,1
OMPHHX3,ko,0.6164996689633951,0.6164996689633951,1
G3PGtex,oe,0.6164951735532102,0.6164951735532102,1
ACNAMtex,oe,0.6164951735532102,0.6164951735532102,1
ACGAM1Ptex,oe,0.6164951735532102,0.6164951735532102,1
ALLTNtex,oe,0.6164951735532102,0.6164951735532102,1
G3PEtex,oe,0.6164951735532102,0.6164951735532102,1
MSAR,oe,0.6164539930244385,0.6164539930244385,1
LYXI,ko,0.616379990253269,0.616379990253269,1
DDCAtexi,oe,0.6163710345115767,0.6163710345115767,1
MLTG4,down,0.6163512246175421,0.6163512246175421,1
AAMYLpp,oe,0.6163507120475998,0.6163507120475998,1
GALM2pp,down,0.6163261763779115,0.6163261763779115,1
NACtex,oe,0.6162688101420044,0.6162688101420044,1
UREAtpp,oe,0.6162471328207304,0.6162471328207304,1
ORNtex,oe,0.6162348698797506,0.6162348698797506,1
GTHRDtex,oe,0.6162066980778498,0.6162066980778498,1
METSOX1tex,oe,0.6162066980778498,0.6162066980778498,1
METSOX2tex,oe,0.6162066980778498,0.6162066980778498,1
ACONIs,down,0.6162040788066275,0.6162040788066275,1
GPDDA5,down,0.6161997660490828,0.6161997660490828,1
MLTG2,ko,0.6161960618714043,0.6161960618714043,1
LDH_D,ko,0.6161926146843489,0.6161926146843489,1
ADNt2pp_copy2,ko,0.6161675445471277,0.6161675445471277,1
PSCLYSt2pp,ko,0.6161221803955286,0.6161221803955286,1
DATPHs,ko,0.6161190267278368,0.6161190267278368,1
LALGP,ko,0.6161155009617993,0.6161155009617993,1
PGMT,down,0.6161111111111112,0.6161111111111112,1
PGMT,ko,0.6161111111111112,0.6161111111111112,1
PGM,down,0.6161111111111112,0.6161111111111112,1
PItex,oe,0.6161111111111112,0.6161111111111112,1
TRPS3,oe,0.6161111111111112,0.6161111111111112,1
PGMT,oe,0.6161111111111112,0.6161111111111112,1
F6PA,ko,0.6161111111111112,0.6161111111111112,1
F6PA,down,0.6161111111111112,0.6161111111111112,1
ADA,ko,0.6160696497112017,0.6160696497112017,1
TRE6PH,ko,0.6159914474074057,0.6159914474074057,1
EDTXS2,ko,0.6159276325684788,0.6159276325684788,1
NTP10,oe,0.6159254094039187,0.6159254094039187,1
PROGLYtex,oe,0.6158493743944946,0.6158493743944946,1
26DAHtex,oe,0.6158493743944946,0.6158493743944946,1
CHTBStex,oe,0.6158493743944946,0.6158493743944946,1
OCTNLL,oe,0.6158470563330276,0.6158470563330276,1
PLIPA2E160pp,oe,0.6158423724186826,0.6158423724186826,1
HOMt2pp,oe,0.6158158463889521,0.6158158463889521,1
BALAt2pp,oe,0.6158158463889521,0.6158158463889521,1
CDAPPA160,oe,0.6158144853976764,0.6158144853976764,1
CDAPPA161,oe,0.6158144853976764,0.6158144853976764,1
GLDBRAN2,down,0.6157914558079695,0.6157914558079695,1
GLBRAN2,down,0.6157914558079695,0.6157914558079695,1
TAURabcpp,oe,0.6157461763008388,0.6157461763008388,1
GLYt2pp_copy2,oe,0.6157115601781927,0.6157115601781927,1
MANGLYCptspp,ko,0.6157115340347747,0.6157115340347747,1
HPPPNDO,ko,0.615700513045496,0.615700513045496,1
AACPS8,oe,0.6156614775487896,0.6156614775487896,1
AACPS5,oe,0.6156614775487896,0.6156614775487896,1
HYXNtpp,oe,0.6155887073717128,0.6155887073717128,1
DHORDfum,ko,0.6155814941368143,0.6155814941368143,1
TAUDO,down,0.6155781453543584,0.6155781453543584,1
MLTP3,oe,0.6154900364745473,0.6154900364745473,1
GLYALDtex,oe,0.6154338356878872,0.6154338356878872,1
ALLtex,oe,0.6154338356878872,0.6154338356878872,1
ETOHtex,oe,0.6154338356878872,0.6154338356878872,1
DHAtex,oe,0.6154338356878872,0.6154338356878872,1
GALBDtex,oe,0.6154338356878872,0.6154338356878872,1
AGMt2pp,down,0.6154321209093744,0.6154321209093744,1
CYTDt2pp_copy2,ko,0.6154074515719689,0.6154074515719689,1
FRUptspp,oe,0.6153819180861395,0.6153819180861395,1
NOtex,ko,0.6153816343673659,0.6153816343673659,1
PPTtex,ko,0.6153816343673659,0.6153816343673659,1
GALCTNt2pp,oe,0.6153677736340168,0.6153677736340168,1
GALCTNLt2pp,oe,0.6153677736340168,0.6153677736340168,1
G3PT,ko,0.6153507702566567,0.6153507702566567,1
GLCTR2,oe,0.6153443913091344,0.6153443913091344,1
NADPPPS,oe,0.6153011836156287,0.6153011836156287,1
ACGAtex,oe,0.6152930735291628,0.6152930735291628,1
GAMtex,oe,0.6152930735291628,0.6152930735291628,1
FE3abcpp,oe,0.6152909219445263,0.6152909219445263,1
PIuabcpp,oe,0.6152663239576924,0.6152663239576924,1
THRt2pp,oe,0.6152640973483162,0.6152640973483162,1
DHNAOT4,ko,0.615229247219289,0.615229247219289,1
WCOS,down,0.6152072271851674,0.6152072271851674,1
ACMANAtex,oe,0.6152020473699339,0.6152020473699339,1
SUCRtex,oe,0.6152020473699339,0.6152020473699339,1
VPAMTr,down,0.6151898174757128,0.6151898174757128,1
KG6PDC,oe,0.6151564357429918,0.6151564357429918,1
PLIPA1G180pp,oe,0.6151561986442916,0.6151561986442916,1
PLIPA2E181pp,oe,0.6151561986442916,0.6151561986442916,1
G6PP,down,0.615149327107938,0.615149327107938,1
LIPACabcpp,oe,0.615137693145452,0.615137693145452,1
MALTptspp,ko,0.6151350627679184,0.6151350627679184,1
AGM4Pt2pp,oe,0.6151132480651869,0.6151132480651869,1
PYROX,ko,0.6150833270036938,0.6150833270036938,1
ADNCYC,oe,0.6150808107529369,0.6150808107529369,1
MINOHPtexi,ko,0.6150308477845644,0.6150308477845644,1
MALTtexi,ko,0.6150308477845644,0.6150308477845644,1
CYSabc2pp,oe,0.6150154694729593,0.6150154694729593,1
CYSabcpp,oe,0.6150154694729593,0.6150154694729593,1
GLUt4pp,ko,0.6150059063303798,0.6150059063303798,1
MLTP1,ko,0.6150038707486252,0.6150038707486252,1
ASNtex,oe,0.6149737539881738,0.6149737539881738,1
VALtex,oe,0.6149737539881738,0.6149737539881738,1
GTPDPDP,oe,0.6149522223216687,0.6149522223216687,1
23DAPPAt2pp,oe,0.6148666472878563,0.6148666472878563,1
PGPP120,oe,0.6148548330556255,0.6148548330556255,1
RNDR3,ko,0.6148413347068266,0.6148413347068266,1
DXYLK,ko,0.6148055221806354,0.6148055221806354,1
AP4AS,ko,0.6147591204871679,0.6147591204871679,1
CUt3,ko,0.6147588192598702,0.6147588192598702,1
CUtex,down,0.6147487371815742,0.6147487371815742,1
5MTRtpp,oe,0.614745101068957,0.614745101068957,1
DADNt2pp,oe,0.6147414087982455,0.6147414087982455,1
FMNRx2,ko,0.6147342069055871,0.6147342069055871,1
DC6PH,down,0.6147040856140512,0.6147040856140512,1
3OAR120,oe,0.6146573518746219,0.6146573518746219,1
ALATA_D2,down,0.6146268054705362,0.6146268054705362,1
SERD_L,oe,0.6146078341635085,0.6146078341635085,1
ACPPAT140,oe,0.6145927635807191,0.6145927635807191,1
ACPPAT141,oe,0.6145927635807191,0.6145927635807191,1
G3PStex,oe,0.6145882585029178,0.6145882585029178,1
OROTtex,oe,0.6145882585029178,0.6145882585029178,1
HXAtex,oe,0.6145882585029178,0.6145882585029178,1
SKMtex,oe,0.6145882585029178,0.6145882585029178,1
ASO3t8pp,oe,0.6145440762767915,0.6145440762767915,1
SULFACabcpp,oe,0.6145440762767915,0.6145440762767915,1
ETHSO3abcpp,oe,0.6145440762767915,0.6145440762767915,1
ISETACabcpp,oe,0.6145440762767915,0.6145440762767915,1
MSO3abcpp,oe,0.6145440762767915,0.6145440762767915,1
3OAR80,oe,0.614536114260652,0.614536114260652,1
3HAD140,oe,0.6144304004300067,0.6144304004300067,1
3HPPtpp,ko,0.6144273766321844,0.6144273766321844,1
PG181abcpp,oe,0.614374753123714,0.614374753123714,1
FE3HOXUtex,ko,0.6143430835941075,0.6143430835941075,1
CPGNUtpp,ko,0.6143430835941075,0.6143430835941075,1
FEOXAMUtpp,ko,0.6143430835941075,0.6143430835941075,1
ARBTNtpp,ko,0.6143430835941075,0.6143430835941075,1
FECRMUtpp,ko,0.6143430835941075,0.6143430835941075,1
GLCtex_copy2,down,0.6143011624379437,0.6143011624379437,1
GUI2,oe,0.6142988673578488,0.6142988673578488,1
PYK,oe,0.6142735153958552,0.6142735153958552,1
GTHOXtex,oe,0.6142697167984255,0.6142697167984255,1
GBBTNtex,oe,0.6142697167984255,0.6142697167984255,1
PPALtex,oe,0.6142697167984255,0.6142697167984255,1
ASO3tex,oe,0.6142697167984255,0.6142697167984255,1
UREAtex,oe,0.6142697167984255,0.6142697167984255,1
R5PPpp,oe,0.6142671265945843,0.6142671265945843,1
ACGAMK,oe,0.6142043817001391,0.6142043817001391,1
CBIuabcpp,oe,0.614157951352119,0.614157951352119,1
TYRtex,ko,0.614121664074618,0.614121664074618,1
UGLT,oe,0.6141034394688533,0.6141034394688533,1
LACZ,down,0.6140746121052312,0.6140746121052312,1
GALS3,down,0.6140746121052312,0.6140746121052312,1
SCYSDS,oe,0.6140692186982596,0.6140692186982596,1
UDPKAAT,oe,0.6139681685329668,0.6139681685329668,1
GALT1,oe,0.6139577943034404,0.6139577943034404,1
LPLIPAL2A140,oe,0.6139132157283554,0.6139132157283554,1
23PDE9pp,ko,0.6138829308544408,0.6138829308544408,1
23PDE7pp,ko,0.6138829308544408,0.6138829308544408,1
FALDH2,ko,0.6138593505605329,0.6138593505605329,1
GALM2pp,ko,0.6138549905435984,0.6138549905435984,1
OGMEACPD,down,0.6138548750505718,0.6138548750505718,1
DHCINDO,oe,0.6138445690180041,0.6138445690180041,1
THMabcpp,oe,0.6138417895405217,0.6138417895405217,1
PYDXtpp,oe,0.6138218059612279,0.6138218059612279,1
NACtpp,oe,0.6138218059612279,0.6138218059612279,1
H2St1pp,oe,0.6138218059612279,0.6138218059612279,1
NTPP7,ko,0.6138161960043838,0.6138161960043838,1
NTPP3,ko,0.6138161960043838,0.6138161960043838,1
PGP141abcpp,oe,0.613789471385532,0.613789471385532,1
14GLUCANtexi,oe,0.6137756626066456,0.6137756626066456,1
MALTHXtexi,oe,0.6137756626066456,0.6137756626066456,1
GLNtex,oe,0.6137716539641265,0.6137716539641265,1
ALAALAtex,oe,0.6137716539641265,0.6137716539641265,1
PGPP140,oe,0.6137510839779138,0.6137510839779138,1
PLIPA1G120pp,oe,0.6137465475110127,0.6137465475110127,1
PLIPA1E120pp,oe,0.6137465475110127,0.6137465475110127,1
PLIPA1E141pp,oe,0.6137465475110127,0.6137465475110127,1
FE2abcpp,oe,0.6137348541726407,0.6137348541726407,1
MAN6Ptex,ko,0.613719896088553,0.613719896088553,1
LALADGLUtpp,ko,0.6136961430844455,0.6136961430844455,1
MLDCP2App,oe,0.6136627896172075,0.6136627896172075,1
ALDD3y,oe,0.6136609515834954,0.6136609515834954,1
ACGAptspp,ko,0.6136578270700898,0.6136578270700898,1
GAMptspp,ko,0.6136578270700898,0.6136578270700898,1
ARGORNt7pp,down,0.6136125060062426,0.6136125060062426,1
PGLYCP,down,0.613595939025711,0.613595939025711,1
AMPN,ko,0.6135903173438597,0.6135903173438597,1
CBIAT,oe,0.6135632293974806,0.6135632293974806,1
PROGLYabcpp,oe,0.6135429747563536,0.6135429747563536,1
CYSDabcpp,oe,0.6135429747563536,0.6135429747563536,1
DAPabcpp,oe,0.6135429747563536,0.6135429747563536,1
TAURtex,ko,0.6135400693572763,0.6135400693572763,1
MSO3tex,ko,0.6135400693572763,0.6135400693572763,1
ANHMK,ko,0.6135349374639528,0.6135349374639528,1
GLXCL,ko,0.6135097875692465,0.6135097875692465,1
LALALGLUtex,oe,0.613507336545447,0.613507336545447,1
ANHGMtex,oe,0.613507336545447,0.613507336545447,1
PYDXNtpp,oe,0.6134363104759719,0.6134363104759719,1
RMNtex,ko,0.6133917819358714,0.6133917819358714,1
IDONtex,ko,0.6133917819358714,0.6133917819358714,1
